TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN16103,12/24/2024,1233.74,Axis Bank,Axis Bank,5123.07,Hyderabad,Female,Transfer,Success,11:02:28 PM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456805115,987654337115
TXN16104,01/25/2024,622.5,HDFC Bank,ICICI Bank,813.37,Mumbai,Male,Payment,Success,12:44:21 PM,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456805116,987654337116
TXN16105,02/26/2024,1187.27,SBI Bank,HDFC Bank,619.4,Delhi,Female,Transfer,Failed,05:25:34 AM,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456805117,987654337117
TXN16106,03/27/2024,276.49,ICICI Bank,SBI Bank,6413.56,Bangalore,Male,Payment,Success,04:31:08 AM,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456805118,987654337118
TXN16107,04/28/2024,773.07,Axis Bank,Axis Bank,6411.22,Hyderabad,Female,Transfer,Success,06:27:04 AM,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456805119,987654337119
TXN16108,05/29/2024,1699.53,HDFC Bank,ICICI Bank,7390.45,Mumbai,Male,Payment,Success,10:09:36 PM,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456805120,987654337120
TXN16109,06/30/2024,1079.02,SBI Bank,HDFC Bank,5178.91,Delhi,Female,Transfer,Success,12:13:08 AM,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456805121,987654337121
TXN16110,07/01/2024,138.81,ICICI Bank,SBI Bank,5180.5,Bangalore,Male,Payment,Failed,02:08:02 AM,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456805122,987654337122
TXN16111,08/02/2024,1588.36,Axis Bank,Axis Bank,1103.03,Hyderabad,Female,Transfer,Success,10:18:37 PM,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456805123,987654337123
TXN16112,09/03/2024,1359.35,HDFC Bank,ICICI Bank,4997.71,Mumbai,Male,Payment,Success,09:57:26 AM,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456805124,987654337124
TXN16113,10/04/2024,1077.33,SBI Bank,HDFC Bank,2300.08,Delhi,Female,Transfer,Success,11:19:51 PM,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456805125,987654337125
TXN16114,11/05/2024,605.68,ICICI Bank,SBI Bank,7239.05,Bangalore,Male,Payment,Success,03:13:21 PM,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456805126,987654337126
TXN16115,12/06/2024,118.35,Axis Bank,Axis Bank,3477.25,Hyderabad,Female,Transfer,Failed,03:27:38 PM,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456805127,987654337127
TXN16116,01/07/2024,1272.98,HDFC Bank,ICICI Bank,1051.2,Mumbai,Male,Payment,Success,10:17:13 PM,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456805128,987654337128
TXN16117,02/08/2024,1026.29,SBI Bank,HDFC Bank,4734.24,Delhi,Female,Transfer,Success,12:06:07 AM,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456805129,987654337129
TXN16118,03/09/2024,1244.76,ICICI Bank,SBI Bank,188.2,Bangalore,Male,Payment,Success,07:29:15 PM,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456805130,987654337130
TXN16119,04/10/2024,1334.36,Axis Bank,Axis Bank,4711.65,Hyderabad,Female,Transfer,Success,02:18:04 AM,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456805131,987654337131
TXN16120,05/11/2024,98.75,HDFC Bank,ICICI Bank,2360.89,Mumbai,Male,Payment,Failed,11:44:22 PM,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456805132,987654337132
TXN16121,06/12/2024,187.1,SBI Bank,HDFC Bank,9593.26,Delhi,Female,Transfer,Success,12:55:08 AM,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456805133,987654337133
TXN16122,07/13/2024,1493.78,ICICI Bank,SBI Bank,1280.08,Bangalore,Male,Payment,Success,05:10:34 PM,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456805134,987654337134
TXN16123,08/14/2024,471.76,Axis Bank,Axis Bank,5407.39,Hyderabad,Female,Transfer,Success,02:23:16 PM,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456805135,987654337135
TXN16124,09/15/2024,208.74,HDFC Bank,ICICI Bank,8442.36,Mumbai,Male,Payment,Success,02:40:36 PM,Laptop,QR Code,IRCTC,Others,24,Instant,INR,123456805136,987654337136
TXN16125,10/16/2024,1446.72,SBI Bank,HDFC Bank,6125.13,Delhi,Female,Transfer,Failed,10:54:34 AM,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456805137,987654337137
TXN16126,11/17/2024,989.22,ICICI Bank,SBI Bank,3586.33,Bangalore,Male,Payment,Success,11:07:38 AM,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,123456805138,987654337138
TXN16127,12/18/2024,886.53,Axis Bank,Axis Bank,5505.3,Hyderabad,Female,Transfer,Success,09:16:46 AM,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456805139,987654337139
TXN16128,01/19/2024,3.7,HDFC Bank,ICICI Bank,3247.51,Mumbai,Male,Payment,Success,12:59:00 AM,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456805140,987654337140
TXN16129,02/20/2024,753.14,SBI Bank,HDFC Bank,6737.12,Delhi,Female,Transfer,Success,04:11:58 AM,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456805141,987654337141
TXN16130,03/21/2024,1634.44,ICICI Bank,SBI Bank,9239.2,Bangalore,Male,Payment,Failed,02:12:56 PM,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,123456805142,987654337142
TXN16131,04/22/2024,1805.93,Axis Bank,Axis Bank,5666.4,Hyderabad,Female,Transfer,Success,07:04:39 AM,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,123456805143,987654337143
TXN16132,05/23/2024,1494.95,HDFC Bank,ICICI Bank,2225.23,Mumbai,Male,Payment,Success,09:51:32 PM,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456805144,987654337144
TXN16133,06/24/2024,161.22,SBI Bank,HDFC Bank,8339.78,Delhi,Female,Transfer,Success,11:11:11 AM,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,123456805145,987654337145
TXN16134,07/25/2024,1735.49,ICICI Bank,SBI Bank,7221.79,Bangalore,Male,Payment,Success,11:00:45 AM,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,123456805146,987654337146
TXN16135,08/26/2024,1815.71,Axis Bank,Axis Bank,166.04,Hyderabad,Female,Transfer,Failed,09:29:51 PM,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456805147,987654337147
TXN16136,09/27/2024,611.46,HDFC Bank,ICICI Bank,6564.89,Mumbai,Male,Payment,Success,01:59:25 PM,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456805148,987654337148
TXN16137,10/28/2024,1859.5,SBI Bank,HDFC Bank,330.46,Delhi,Female,Transfer,Success,05:05:14 PM,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456805149,987654337149
TXN16138,11/29/2024,1301.64,ICICI Bank,SBI Bank,7891.57,Bangalore,Male,Payment,Success,06:59:59 PM,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,123456805150,987654337150
TXN16139,12/30/2024,1039.24,Axis Bank,Axis Bank,7153.59,Hyderabad,Female,Transfer,Success,11:37:48 AM,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456805151,987654337151
TXN16140,01/01/2024,1261.76,HDFC Bank,ICICI Bank,9619.8,Mumbai,Male,Payment,Failed,06:35:05 AM,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456805152,987654337152
TXN16141,02/02/2024,701.75,SBI Bank,HDFC Bank,3193.75,Delhi,Female,Transfer,Success,02:22:25 PM,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456805153,987654337153
TXN16142,03/03/2024,822.95,ICICI Bank,SBI Bank,2030.46,Bangalore,Male,Payment,Success,06:21:35 PM,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456805154,987654337154
TXN16143,04/04/2024,1307.09,Axis Bank,Axis Bank,136.78,Hyderabad,Female,Transfer,Success,08:06:57 PM,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,123456805155,987654337155
TXN16144,05/05/2024,1024.73,HDFC Bank,ICICI Bank,7037.02,Mumbai,Male,Payment,Success,11:14:51 AM,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456805156,987654337156
TXN16145,06/06/2024,1129.01,SBI Bank,HDFC Bank,7366.43,Delhi,Female,Transfer,Failed,04:19:37 AM,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,123456805157,987654337157
TXN16146,07/07/2024,1468.19,ICICI Bank,SBI Bank,1356.11,Bangalore,Male,Payment,Success,10:50:59 AM,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456805158,987654337158
TXN16147,08/08/2024,40.57,Axis Bank,Axis Bank,628.3,Hyderabad,Female,Transfer,Success,06:06:43 AM,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456805159,987654337159
TXN16148,09/09/2024,161.19,HDFC Bank,ICICI Bank,5225.81,Mumbai,Male,Payment,Success,07:51:09 AM,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456805160,987654337160
TXN16149,10/10/2024,1706.78,SBI Bank,HDFC Bank,4993.33,Delhi,Female,Transfer,Success,07:53:54 AM,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456805161,987654337161
TXN16150,11/11/2024,639.75,ICICI Bank,SBI Bank,5575.84,Bangalore,Male,Payment,Failed,07:20:28 PM,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,123456805162,987654337162
TXN16151,12/12/2024,1024.99,Axis Bank,Axis Bank,4073.88,Hyderabad,Female,Transfer,Success,09:32:37 PM,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456805163,987654337163
TXN16152,01/13/2024,231.27,HDFC Bank,ICICI Bank,653.46,Mumbai,Male,Payment,Success,05:22:07 PM,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456805164,987654337164
TXN16153,02/14/2024,151.92,SBI Bank,HDFC Bank,7296.47,Delhi,Female,Transfer,Success,02:00:49 PM,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456805165,987654337165
TXN16154,03/15/2024,81.56,ICICI Bank,SBI Bank,3635.6,Bangalore,Male,Payment,Success,10:43:18 AM,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456805166,987654337166
TXN16155,04/16/2024,945.62,Axis Bank,Axis Bank,7826.61,Hyderabad,Female,Transfer,Failed,04:02:11 AM,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456805167,987654337167
TXN16156,05/17/2024,723.59,HDFC Bank,ICICI Bank,3972.33,Mumbai,Male,Payment,Success,03:39:32 PM,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456805168,987654337168
TXN16157,06/18/2024,1049.58,SBI Bank,HDFC Bank,8588.35,Delhi,Female,Transfer,Success,02:02:47 AM,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456805169,987654337169
TXN16158,07/19/2024,169.32,ICICI Bank,SBI Bank,611.39,Bangalore,Male,Payment,Success,04:29:17 PM,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456805170,987654337170
TXN16159,08/20/2024,498.95,Axis Bank,Axis Bank,3543.05,Hyderabad,Female,Transfer,Success,03:58:42 PM,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456805171,987654337171
TXN16160,09/21/2024,1164.09,HDFC Bank,ICICI Bank,1008.86,Mumbai,Male,Payment,Failed,09:44:14 PM,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,123456805172,987654337172
TXN16161,10/22/2024,1838.07,SBI Bank,HDFC Bank,5436.66,Delhi,Female,Transfer,Success,05:24:07 PM,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456805173,987654337173
TXN16162,11/23/2024,1006.1,ICICI Bank,SBI Bank,756.66,Bangalore,Male,Payment,Success,11:58:18 PM,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456805174,987654337174
TXN16163,12/24/2024,1952.8,Axis Bank,Axis Bank,1622.16,Hyderabad,Female,Transfer,Success,06:54:06 PM,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456805175,987654337175
TXN16164,01/25/2024,909.93,HDFC Bank,ICICI Bank,5189.33,Mumbai,Male,Payment,Success,01:06:33 PM,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456805176,987654337176
TXN16165,02/26/2024,749.46,SBI Bank,HDFC Bank,6716.85,Delhi,Female,Transfer,Failed,03:38:51 AM,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456805177,987654337177
TXN16166,03/27/2024,138.58,ICICI Bank,SBI Bank,8163.32,Bangalore,Male,Payment,Success,12:08:24 AM,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456805178,987654337178
TXN16167,04/28/2024,1966.12,Axis Bank,Axis Bank,1245.01,Hyderabad,Female,Transfer,Success,09:46:39 PM,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456805179,987654337179
TXN16168,05/29/2024,340.66,HDFC Bank,ICICI Bank,9964.53,Mumbai,Male,Payment,Success,04:49:34 AM,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456805180,987654337180
TXN16169,06/30/2024,1209.48,SBI Bank,HDFC Bank,3518.16,Delhi,Female,Transfer,Success,06:25:38 PM,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456805181,987654337181
TXN16170,07/01/2024,432.83,ICICI Bank,SBI Bank,2264.02,Bangalore,Male,Payment,Failed,09:32:44 PM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456805182,987654337182
TXN16171,08/02/2024,588.74,Axis Bank,Axis Bank,5212.16,Hyderabad,Female,Transfer,Success,07:28:57 AM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456805183,987654337183
TXN16172,09/03/2024,641.56,HDFC Bank,ICICI Bank,6581.44,Mumbai,Male,Payment,Success,08:59:57 AM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456805184,987654337184
TXN16173,10/04/2024,1619.91,SBI Bank,HDFC Bank,2302.67,Delhi,Female,Transfer,Success,01:43:40 AM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456805185,987654337185
TXN16174,11/05/2024,345.19,ICICI Bank,SBI Bank,4116.06,Bangalore,Male,Payment,Success,06:25:51 AM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456805186,987654337186
TXN16175,12/06/2024,941.78,Axis Bank,Axis Bank,3175.4,Hyderabad,Female,Transfer,Failed,12:03:18 AM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456805187,987654337187
TXN16176,01/07/2024,1102.89,HDFC Bank,ICICI Bank,2827.2,Mumbai,Male,Payment,Success,03:11:19 PM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456805188,987654337188
TXN16177,02/08/2024,906.12,SBI Bank,HDFC Bank,2790.57,Delhi,Female,Transfer,Success,02:13:22 AM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456805189,987654337189
TXN16178,03/09/2024,1446.8,ICICI Bank,SBI Bank,2663.48,Bangalore,Male,Payment,Success,11:09:43 AM,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456805190,987654337190
TXN16179,04/10/2024,113.82,Axis Bank,Axis Bank,6654.65,Hyderabad,Female,Transfer,Success,08:14:58 AM,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456805191,987654337191
TXN16180,05/11/2024,72.35,HDFC Bank,ICICI Bank,2379.99,Mumbai,Male,Payment,Failed,04:20:20 AM,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456805192,987654337192
TXN16181,06/12/2024,278.42,SBI Bank,HDFC Bank,4559.18,Delhi,Female,Transfer,Success,07:40:10 PM,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456805193,987654337193
TXN16182,07/13/2024,1982.28,ICICI Bank,SBI Bank,4833.47,Bangalore,Male,Payment,Success,05:24:56 PM,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456805194,987654337194
TXN16183,08/14/2024,1450.66,Axis Bank,Axis Bank,3322.18,Hyderabad,Female,Transfer,Success,11:33:27 PM,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456805195,987654337195
TXN16184,09/15/2024,1394.99,HDFC Bank,ICICI Bank,3563.16,Mumbai,Male,Payment,Success,05:09:52 AM,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456805196,987654337196
TXN16185,10/16/2024,1388.55,SBI Bank,HDFC Bank,632.15,Delhi,Female,Transfer,Failed,05:28:05 AM,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456805197,987654337197
TXN16186,11/17/2024,1118.62,ICICI Bank,SBI Bank,6103.18,Bangalore,Male,Payment,Success,08:47:55 AM,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456805198,987654337198
TXN16187,12/18/2024,1482.58,Axis Bank,Axis Bank,6183.74,Hyderabad,Female,Transfer,Success,01:18:22 PM,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,123456805199,987654337199
TXN16188,01/19/2024,51.84,HDFC Bank,ICICI Bank,2586.67,Mumbai,Male,Payment,Success,07:46:25 AM,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456805200,987654337200
TXN16189,02/20/2024,1614.58,SBI Bank,HDFC Bank,4247.01,Delhi,Female,Transfer,Success,04:12:15 PM,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456805201,987654337201
TXN16190,03/21/2024,1593.12,ICICI Bank,SBI Bank,3541,Bangalore,Male,Payment,Failed,05:19:14 AM,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456805202,987654337202
TXN16191,04/22/2024,1082.1,Axis Bank,Axis Bank,7850.26,Hyderabad,Female,Transfer,Success,08:00:43 PM,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456805203,987654337203
TXN16192,05/23/2024,203.02,HDFC Bank,ICICI Bank,5402.94,Mumbai,Male,Payment,Success,05:06:13 PM,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456805204,987654337204
TXN16193,06/24/2024,1036.94,SBI Bank,HDFC Bank,9526.99,Delhi,Female,Transfer,Success,12:35:11 AM,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456805205,987654337205
TXN16194,07/25/2024,1087.3,ICICI Bank,SBI Bank,9423.47,Bangalore,Male,Payment,Success,07:10:45 PM,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,123456805206,987654337206
TXN16195,08/26/2024,260.59,Axis Bank,Axis Bank,2411.87,Hyderabad,Female,Transfer,Failed,09:29:28 AM,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456805207,987654337207
TXN16196,09/27/2024,1939.99,HDFC Bank,ICICI Bank,5567.61,Mumbai,Male,Payment,Success,09:57:50 PM,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456805208,987654337208
TXN16197,10/28/2024,1377.56,SBI Bank,HDFC Bank,9960.65,Delhi,Female,Transfer,Success,11:40:09 AM,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456805209,987654337209
TXN16198,11/29/2024,1259.83,ICICI Bank,SBI Bank,2611.2,Bangalore,Male,Payment,Success,05:01:30 PM,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,123456805210,987654337210
TXN16199,12/30/2024,1001.86,Axis Bank,Axis Bank,3352.77,Hyderabad,Female,Transfer,Success,03:35:31 PM,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456805211,987654337211
TXN16200,01/01/2024,131.96,HDFC Bank,ICICI Bank,8674.33,Mumbai,Male,Payment,Failed,12:01:41 AM,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456805212,987654337212
TXN16201,02/02/2024,439.56,SBI Bank,HDFC Bank,8017.29,Delhi,Female,Transfer,Success,03:20:21 PM,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456805213,987654337213
TXN16202,03/03/2024,121.8,ICICI Bank,SBI Bank,2717.31,Bangalore,Male,Payment,Success,05:51:43 PM,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456805214,987654337214
TXN16203,04/04/2024,1541.12,Axis Bank,Axis Bank,8090.2,Hyderabad,Female,Transfer,Success,04:07:58 AM,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456805215,987654337215
TXN16204,05/05/2024,212.9,HDFC Bank,ICICI Bank,5262.66,Mumbai,Male,Payment,Success,07:57:52 AM,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456805216,987654337216
TXN16205,06/06/2024,679.81,SBI Bank,HDFC Bank,3159.1,Delhi,Female,Transfer,Failed,12:39:17 PM,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456805217,987654337217
TXN16206,07/07/2024,335.18,ICICI Bank,SBI Bank,1793.38,Bangalore,Male,Payment,Success,05:25:19 PM,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456805218,987654337218
TXN16207,08/08/2024,938.56,Axis Bank,Axis Bank,7693.72,Hyderabad,Female,Transfer,Success,02:38:12 PM,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456805219,987654337219
TXN16208,09/09/2024,1528.3,HDFC Bank,ICICI Bank,4939.23,Mumbai,Male,Payment,Success,04:04:57 AM,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456805220,987654337220
TXN16209,10/10/2024,1785.63,SBI Bank,HDFC Bank,6629.26,Delhi,Female,Transfer,Success,02:46:15 AM,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456805221,987654337221
TXN16210,11/11/2024,505.37,ICICI Bank,SBI Bank,8569.7,Bangalore,Male,Payment,Failed,03:34:35 AM,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456805222,987654337222
TXN16211,12/12/2024,1276.64,Axis Bank,Axis Bank,9515.67,Hyderabad,Female,Transfer,Success,09:59:43 AM,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456805223,987654337223
TXN16212,01/13/2024,1291.14,HDFC Bank,ICICI Bank,4582.24,Mumbai,Male,Payment,Success,12:16:47 AM,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456805224,987654337224
TXN16213,02/14/2024,1259.33,SBI Bank,HDFC Bank,2947.38,Delhi,Female,Transfer,Success,02:09:24 AM,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456805225,987654337225
TXN16214,03/15/2024,958.52,ICICI Bank,SBI Bank,6200.35,Bangalore,Male,Payment,Success,08:38:50 AM,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456805226,987654337226
TXN16215,04/16/2024,126.2,Axis Bank,Axis Bank,6465.59,Hyderabad,Female,Transfer,Failed,11:46:37 AM,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456805227,987654337227
TXN16216,05/17/2024,1017.02,HDFC Bank,ICICI Bank,7830.85,Mumbai,Male,Payment,Success,06:49:17 AM,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456805228,987654337228
TXN16217,06/18/2024,353.25,SBI Bank,HDFC Bank,3244.95,Delhi,Female,Transfer,Success,02:21:21 AM,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456805229,987654337229
TXN16218,07/19/2024,542.69,ICICI Bank,SBI Bank,9719.57,Bangalore,Male,Payment,Success,01:23:48 AM,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456805230,987654337230
TXN16219,08/20/2024,964.01,Axis Bank,Axis Bank,5385.88,Hyderabad,Female,Transfer,Success,07:26:16 PM,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456805231,987654337231
TXN16220,09/21/2024,941.49,HDFC Bank,ICICI Bank,5769.06,Mumbai,Male,Payment,Failed,05:51:15 AM,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456805232,987654337232
TXN16221,10/22/2024,1986.22,SBI Bank,HDFC Bank,3069.68,Delhi,Female,Transfer,Success,05:29:09 PM,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456805233,987654337233
TXN16222,11/23/2024,88.04,ICICI Bank,SBI Bank,3897.95,Bangalore,Male,Payment,Success,07:57:58 AM,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456805234,987654337234
TXN16223,12/24/2024,1394.81,Axis Bank,Axis Bank,9346.77,Hyderabad,Female,Transfer,Success,07:14:10 PM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456805235,987654337235
TXN16224,01/25/2024,502.48,HDFC Bank,ICICI Bank,7584.79,Mumbai,Male,Payment,Success,08:27:00 AM,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456805236,987654337236
TXN16225,02/26/2024,1674.58,SBI Bank,HDFC Bank,3612.57,Delhi,Female,Transfer,Failed,10:29:36 AM,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456805237,987654337237
TXN16226,03/27/2024,1330.14,ICICI Bank,SBI Bank,6896.23,Bangalore,Male,Payment,Success,02:11:21 AM,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456805238,987654337238
TXN16227,04/28/2024,1670.62,Axis Bank,Axis Bank,4790.72,Hyderabad,Female,Transfer,Success,01:24:43 AM,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456805239,987654337239
TXN16228,05/29/2024,945.91,HDFC Bank,ICICI Bank,5747.46,Mumbai,Male,Payment,Success,10:22:48 AM,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456805240,987654337240
TXN16229,06/30/2024,1380.63,SBI Bank,HDFC Bank,3334.92,Delhi,Female,Transfer,Success,10:02:31 PM,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456805241,987654337241
TXN16230,07/01/2024,652.91,ICICI Bank,SBI Bank,1072.14,Bangalore,Male,Payment,Failed,05:18:54 AM,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456805242,987654337242
TXN16231,08/02/2024,86.99,Axis Bank,Axis Bank,1969.37,Hyderabad,Female,Transfer,Success,11:07:17 AM,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456805243,987654337243
TXN16232,09/03/2024,420.56,HDFC Bank,ICICI Bank,8725.82,Mumbai,Male,Payment,Success,07:37:44 PM,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456805244,987654337244
TXN16233,10/04/2024,766.85,SBI Bank,HDFC Bank,8413.07,Delhi,Female,Transfer,Success,07:32:38 PM,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456805245,987654337245
TXN16234,11/05/2024,768.53,ICICI Bank,SBI Bank,9119.7,Bangalore,Male,Payment,Success,06:22:31 AM,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456805246,987654337246
TXN16235,12/06/2024,1.66,Axis Bank,Axis Bank,1860.85,Hyderabad,Female,Transfer,Failed,05:14:44 AM,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456805247,987654337247
